Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,"Características reais da sala "
"LIGE, LIGE-PL",Sistemas de Data Warehouse e Business Intelligence,03744TP01,IGE-D1,55,Ter,09:30:00,11:00:00,13/09/2022,Sala de Aulas normal,"2,00E+02",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124PL02,CI-ECSH 1,51,Seg,18:00:00,20:00:00,12/12/2022,Sala de Aulas normal,"1,00E+04",50,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124PL02,CI-ECSH 1,51,Seg,18:00:00,20:00:00,05/12/2022,Sala de Aulas normal,"1,00E+04",50,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
CIECSH,Desenvolvimento Emocional na Família e na Escola,00124PL02,CI-ECSH 1,51,Seg,20:00:00,22:00:00,05/12/2022,Sala de Aulas normal,"1,00E+04",50,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
METI,Inteligência e Gestão de Redes e Serviços,M8390TP06,METI-PL-A1,29,Sex,18:00:00,19:30:00,11/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
METI,Inteligência e Gestão de Redes e Serviços,M8390TP06,METI-PL-A1,29,Sex,18:00:00,19:30:00,04/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
METI,Inteligência e Gestão de Redes e Serviços,M8390TP06,METI-PL-A1,29,Sex,18:00:00,19:30:00,28/10/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
METI,Inteligência e Gestão de Redes e Serviços,M8390TP06,METI-PL-A1,29,Sex,19:30:00,21:00:00,11/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
METI,Inteligência e Gestão de Redes e Serviços,M8390TP06,METI-PL-A1,29,Sex,19:30:00,21:00:00,04/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
METI,Inteligência e Gestão de Redes e Serviços,M8390TP06,METI-PL-A1,29,Sex,19:30:00,21:00:00,28/10/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,08:00:00,09:30:00,29/11/2022,Sala/anfiteatro aulas,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,08:00:00,09:30:00,22/11/2022,Sala/anfiteatro aulas,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,08:00:00,09:30:00,15/11/2022,Sala/anfiteatro aulas,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,08:00:00,09:30:00,08/11/2022,Sala/anfiteatro aulas,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,09:30:00,11:00:00,29/11/2022,Sala Aulas Mestrado,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,09:30:00,11:00:00,22/11/2022,Sala Aulas Mestrado,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,09:30:00,11:00:00,15/11/2022,Sala Aulas Mestrado,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Ter,09:30:00,11:00:00,08/11/2022,Sala Aulas Mestrado,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Seg,08:00:00,09:30:00,31/10/2022,Sala/anfiteatro aulas,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MM,Gestão de Comunicação,01815TP02,MMA1,48,Seg,09:30:00,11:00:00,31/10/2022,Sala Aulas Mestrado,C3.02,38,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,30/11/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,23/11/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,16/11/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,09/11/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,02/11/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,26/10/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,19/10/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,12/10/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAH,Política Internacional e Geopolítica,PIGeoTP01,MAHA1,52,Qua,20:30:00,22:30:00,28/09/2022,Sala Aulas Mestrado,AA2.29,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LCP,Introdução à Ciência Política,L5402TP01,"CPA2, CPA1",66,Seg,16:00:00,17:30:00,26/09/2022,Sala de Aulas normal,B2.02,60,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LCP,Introdução à Ciência Política,L5402TP01,"CPA2, CPA1",66,Seg,14:30:00,16:00:00,26/09/2022,Sala de Aulas normal,B2.02,60,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,19:30:00,21:00:00,07/12/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,19:30:00,21:00:00,30/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,19:30:00,21:00:00,23/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,19:30:00,21:00:00,16/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,18:00:00,20:00:00,14/12/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,18:00:00,19:30:00,07/12/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,18:00:00,19:30:00,30/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,18:00:00,19:30:00,23/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
MCD,Reconhecimento de Padrões,03676TP02,MCDA1,37,Qua,18:00:00,19:30:00,16/11/2022,BYOD (Bring Your Own Device),D1.07,27,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"TourDC, MGHT",Enoturismo e Negócio do Vinho,03440TP01,MGHT-Erasmus,32,Qui,09:30:00,11:00:00,10/11/2022,Sala Aulas Mestrado,D1.05,30,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"TourDC, MGHT",Enoturismo e Negócio do Vinho,03440TP01,MGHT-Erasmus,32,Qui,11:00:00,12:30:00,10/11/2022,Sala Aulas Mestrado,D1.05,30,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,28/11/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,21/11/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,14/11/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,31/10/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,24/10/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,17/10/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,10/10/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,03/10/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,26/09/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,19/09/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LIGE, LIGE-PL",Gestão de Projectos de Tecnologia e Sistemas de Informação,L5249T01,"IGE-D2, IGE-D1",88,Seg,09:30:00,11:00:00,12/09/2022,Sala de Aulas normal,C5.07,68,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,07/12/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,30/11/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,23/11/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,16/11/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,09/11/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,02/11/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,26/10/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,19/10/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,12/10/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MA,Teoria Antropológica: Explicação e Interpretação,04033TP01,MA-A1,33,Qua,20:00:00,22:00:00,28/09/2022,Sala Aulas Mestrado,AA2.24,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,20:00:00,22:00:00,15/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,20:00:00,22:00:00,08/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,20:00:00,22:00:00,18/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,20:00:00,22:00:00,11/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,20:00:00,22:00:00,04/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,18:00:00,20:00:00,15/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,18:00:00,20:00:00,08/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,18:00:00,20:00:00,25/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,18:00:00,20:00:00,18/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,18:00:00,20:00:00,11/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Bases Biológicas das Emoções,00120TP02,MCEA1,41,Ter,18:00:00,20:00:00,04/10/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,02/12/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,25/11/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,18/11/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,11/11/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,04/11/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,28/10/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,21/10/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,14/10/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MCP, MCTRL, MES, MEA, MPP, MS",Métodos de Pesquisa em Ciências Sociais,00553TP03,MSA2,55,Sex,18:00:00,20:00:00,30/09/2022,Sala/anfiteatro aulas,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
LCP,Economia Política e Globalização,02858TP01,CPC1,69,Qua,13:00:00,14:30:00,23/11/2022,Sala de Aulas normal,C5.01,58,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LCP,Economia Política e Globalização,02858TP01,CPC1,69,Qua,13:00:00,14:30:00,16/11/2022,Sala de Aulas normal,C5.08,58,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LCP,Economia Política e Globalização,02858TP01,CPC1,69,Qua,13:00:00,14:30:00,09/11/2022,Sala de Aulas normal,Auditório C1.04,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
LCP,Economia Política e Globalização,02858TP01,CPC1,69,Qua,13:00:00,14:30:00,02/11/2022,Sala de Aulas normal,Auditório C1.04,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP09,"IGE-PL-C2, IGE-PL-C1",35,Qui,21:00:00,22:30:00,15/12/2022,Laboratório de Informática,D1.06,28,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP09,"IGE-PL-C2, IGE-PL-C1",35,Qui,21:00:00,22:30:00,24/11/2022,Laboratório de Informática,D1.06,28,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP09,"IGE-PL-C2, IGE-PL-C1",35,Qui,21:00:00,22:30:00,17/11/2022,Laboratório de Informática,D1.06,28,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP09,"IGE-PL-C2, IGE-PL-C1",35,Qui,21:00:00,22:30:00,10/11/2022,Laboratório de Informática,D1.06,28,"Horário sala visível portal público, Laboratório de Informática"
